Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
67.000000,1.884490,-0.322850,0.887280,1.885990,-0.217350,0.780470,2.034360,-0.247000,0.404960,1.858460,-0.309740,0.061650,1.981760,-0.292790,0.002900,1.904030,-0.406060,0.769240,2.018180,-0.405810,0.388440,1.650940,-0.407740,0.406960,1.574870,-0.426050,0.284010
68.000000,1.903720,-0.322540,0.887660,1.904630,-0.217570,0.780490,2.042170,-0.247480,0.400750,1.858450,-0.310170,0.062010,1.981220,-0.292850,0.002870,1.922850,-0.406300,0.770000,2.049800,-0.405310,0.392960,1.682220,-0.407890,0.400870,1.610750,-0.426010,0.274840
69.000000,1.923180,-0.322220,0.888510,1.923630,-0.217800,0.780950,2.049210,-0.248010,0.396960,1.858410,-0.310540,0.062610,1.980660,-0.292890,0.002830,1.941880,-0.406570,0.771300,2.081090,-0.404680,0.398200,1.713410,-0.407980,0.394280,1.647090,-0.425920,0.265040
70.000000,1.942880,-0.321900,0.889820,1.943000,-0.218040,0.781820,2.055600,-0.248570,0.393720,1.858380,-0.310820,0.063530,1.980080,-0.292930,0.002770,1.961130,-0.406870,0.773120,2.111970,-0.403910,0.404090,1.744560,-0.407980,0.387210,1.683910,-0.425780,0.254690
71.000000,1.962820,-0.321580,0.891560,1.962730,-0.218310,0.783090,2.061450,-0.249170,0.391130,1.858440,-0.311010,0.064810,1.979490,-0.292980,0.002660,1.980630,-0.407210,0.775430,2.142370,-0.403040,0.410560,1.775690,-0.407880,0.379660,1.721240,-0.425570,0.243890
72.000000,1.983000,-0.321250,0.893690,1.982820,-0.218610,0.784710,2.066850,-0.249760,0.389270,1.858630,-0.311080,0.066490,1.978900,-0.293030,0.002510,2.000380,-0.407580,0.778180,2.172240,-0.402060,0.417510,1.806890,-0.407660,0.371650,1.759110,-0.425270,0.232740
73.000000,2.003420,-0.320920,0.896190,2.003250,-0.218940,0.786660,2.071920,-0.250340,0.388190,1.859050,-0.311030,0.068620,1.978320,-0.293090,0.002310,2.020380,-0.407980,0.781350,2.201530,-0.401000,0.424850,1.838190,-0.407300,0.363190,1.797540,-0.424860,0.221330
74.000000,2.024070,-0.320570,0.899010,2.024000,-0.219300,0.788900,2.076760,-0.250850,0.387920,1.859740,-0.310830,0.071230,1.977740,-0.293160,0.002070,2.040610,-0.408420,0.784900,2.230200,-0.399880,0.432480,1.869650,-0.406800,0.354300,1.836540,-0.424330,0.209770
75.000000,2.044940,-0.320220,0.902130,2.045040,-0.219700,0.791390,2.081470,-0.251280,0.388460,1.860790,-0.310470,0.074340,1.977180,-0.293230,0.001810,2.061060,-0.408900,0.788780,2.258230,-0.398710,0.440300,1.901340,-0.406150,0.345010,1.876140,-0.423670,0.198180
76.000000,2.066020,-0.319870,0.905490,2.066350,-0.220140,0.794110,2.086170,-0.251580,0.389840,1.862270,-0.309920,0.077990,1.976630,-0.293300,0.001540,2.081700,-0.409420,0.792970,2.285610,-0.397520,0.448220,1.933300,-0.405330,0.335350,1.916320,-0.422850,0.186650
77.000000,2.087290,-0.319530,0.909070,2.087880,-0.220640,0.797010,2.090960,-0.251750,0.392030,1.864230,-0.309170,0.082170,1.976120,-0.293360,0.001280,2.102510,-0.409970,0.797420,2.312320,-0.396320,0.456120,1.965580,-0.404340,0.325340,1.957070,-0.421860,0.175290
78.000000,2.108750,-0.319190,0.912820,2.109590,-0.221200,0.800050,2.095970,-0.251740,0.395000,1.866760,-0.308190,0.086860,1.975650,-0.293390,0.001090,2.123430,-0.410580,0.802090,2.338380,-0.395140,0.463910,1.998240,-0.403190,0.315010,1.998370,-0.420710,0.164180
79.000000,2.130360,-0.318890,0.916700,2.131440,-0.221810,0.803210,2.101330,-0.251560,0.398700,1.869900,-0.306970,0.092050,1.975230,-0.293380,0.000990,2.144450,-0.411230,0.806940,2.363780,-0.393990,0.471500,2.031330,-0.401850,0.304390,2.040190,-0.419400,0.153400
