Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
59.000000,1.532550,-0.241570,0.947620,1.537670,-0.131520,0.840700,1.723990,-0.158860,0.474370,1.771330,-0.176600,0.089060,1.919000,-0.179330,0.082310,1.541490,-0.320920,0.827490,1.413060,-0.308320,0.442980,1.039320,-0.327950,0.357840,0.989240,-0.335960,0.213670
60.000000,1.549050,-0.241610,0.943940,1.554470,-0.131350,0.837330,1.740930,-0.158020,0.471510,1.782610,-0.177310,0.085330,1.929540,-0.179550,0.075920,1.558630,-0.320720,0.823840,1.436590,-0.308180,0.437210,1.061160,-0.327920,0.364630,1.006560,-0.337100,0.222440
61.000000,1.565480,-0.241640,0.940060,1.571230,-0.131180,0.833780,1.758060,-0.157280,0.468620,1.792470,-0.178090,0.081490,1.938430,-0.179700,0.068730,1.575690,-0.320520,0.819950,1.460470,-0.308230,0.431190,1.083850,-0.327830,0.370790,1.024940,-0.338190,0.230750
62.000000,1.581860,-0.241660,0.935990,1.587930,-0.131000,0.830050,1.775360,-0.156650,0.465660,1.801030,-0.178970,0.077650,1.945810,-0.179810,0.060990,1.592700,-0.320310,0.815860,1.484670,-0.308470,0.424970,1.107320,-0.327680,0.376290,1.044360,-0.339220,0.238530
63.000000,1.598170,-0.241670,0.931750,1.604570,-0.130830,0.826150,1.792780,-0.156120,0.462630,1.808370,-0.179950,0.073940,1.951790,-0.179910,0.053020,1.609640,-0.320100,0.811580,1.509210,-0.308900,0.418630,1.131520,-0.327480,0.381110,1.064790,-0.340210,0.245720
64.000000,1.614400,-0.241670,0.927380,1.621130,-0.130680,0.822110,1.810300,-0.155720,0.459560,1.814620,-0.181030,0.070500,1.956540,-0.180020,0.045130,1.626530,-0.319910,0.807160,1.534080,-0.309490,0.412260,1.156390,-0.327240,0.385230,1.086200,-0.341140,0.252260
65.000000,1.630550,-0.241650,0.922900,1.637590,-0.130530,0.817960,1.827880,-0.155430,0.456450,1.819910,-0.182200,0.067430,1.960240,-0.180180,0.037630,1.643360,-0.319720,0.802630,1.559280,-0.310220,0.405940,1.181870,-0.326970,0.388640,1.108550,-0.342010,0.258090
66.000000,1.646620,-0.241610,0.918360,1.653940,-0.130410,0.813720,1.845470,-0.155260,0.453320,1.824350,-0.183430,0.064850,1.963070,-0.180430,0.030760,1.660110,-0.319560,0.798030,1.584800,-0.311060,0.399770,1.207900,-0.326690,0.391360,1.131800,-0.342820,0.263180
67.000000,1.662590,-0.241540,0.913810,1.670180,-0.130300,0.809430,1.863010,-0.155210,0.450190,1.828080,-0.184700,0.062790,1.965180,-0.180760,0.024690,1.676790,-0.319410,0.793420,1.610640,-0.311970,0.393850,1.234410,-0.326420,0.393390,1.155890,-0.343550,0.267460
68.000000,1.678490,-0.241450,0.909290,1.686300,-0.130210,0.805150,1.880390,-0.155270,0.447050,1.831170,-0.185960,0.061290,1.966740,-0.181180,0.019480,1.693390,-0.319280,0.788860,1.636800,-0.312920,0.388280,1.261350,-0.326150,0.394740,1.180770,-0.344180,0.270930
